"start_url","nid"
"/Content/FindALawOrRule/WTD/WTDs_08_2016.aspx","node/9219"
"/Content/FindALawOrRule/WTD/WTDs_09_2012.aspx","node/9220"
"/Content/FindALawOrRule/WTD/WTDs_09_2013.aspx","node/9221"
"/Content/FindALawOrRule/WTD/WTDs_09_2014.aspx","node/9222"
"/Content/FindALawOrRule/WTD/WTDs_09_2016.aspx","node/9223"
"/Content/FindALawOrRule/WTD/WTDs_10_2011.aspx","node/9224"
"/Content/FindALawOrRule/WTD/WTDs_10_2014.aspx","node/9225"
"/Content/FindALawOrRule/WTD/WTDs_10_2013.aspx","node/9226"
"/Content/FindALawOrRule/WTD/WTDs_10_2016.aspx","node/9227"
"/Content/FindALawOrRule/WTD/WTDs_10_2015.aspx","node/9228"
"/Content/FindALawOrRule/WTD/WTDs_11_2012.aspx","node/9229"
"/Content/FindALawOrRule/WTD/WTDs_10a_2013.aspx","node/9230"
"/Content/FindALawOrRule/WTD/WTDs_11_2011.aspx","node/9231"
"/Content/FindALawOrRule/WTD/WTDs_11_2015.aspx","node/9232"
"/Content/FindALawOrRule/WTD/WTDs_12_2010.aspx","node/9233"
"/Content/FindALawOrRule/WTD/WTDs_12_2011.aspx","node/9234"
"/Content/FindALawOrRule/WTD/WTDs_12_2013.aspx","node/9235"
"/Content/FindALawOrRule/WTD/WTDs_12_2015.aspx","node/9236"
"/Content/FindALawOrRule/WTD/WTDs_12a_2013.aspx","node/9237"
"/content/FindTaxesAndRates/PublicUtilityTax/","node/9238"
"/Content/FindTaxesAndRates/PropertyTax/prop_AccreditedAppraiserInfo.aspx","node/9239"
"/content/FindTaxesAndRates/PublicUtilityTax/tax_motorurban.aspx","node/9240"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/SSTMitigation.aspx","node/9241"
"/Content/FindTaxesAndRates/RetailSalesTax/ConsumerConfidentiality.aspx","node/9242"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/StreamlinedSourcingRules.aspx","node/9243"
"/Content/FindTaxesAndRates/RetailSalesTax/Indians/default.aspx","node/9244"
"/Content/FindTaxesAndRates/RetailSalesTax/SSTBusiness.aspx","node/9245"
"/content/findtaxesandrates/salesandusetaxrates/default.aspx","node/9246"
"/content/FindTaxesAndRates/UseTax/Default.aspx","node/9247"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/LookupaTaxrate/MobileiOSApp.aspx","node/9248"
"/content/WorkshopsAndEducation/Request/default.aspx","node/9249"
"/Content/FindALawOrRule/WTD/WTDs_12_2014.aspx","node/9250"
"/Content/FindALawOrRule/WTD/WTDs_12_2016.aspx","node/9251"
"/content/WorkshopsAndEducation/SpeakerInvitation/default.aspx","node/9252"
"/content/aboutus/statisticsandreports/WAtaxstudy/Gates%20Q_A.htm","node/9253"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Surcharges.aspx","node/9254"
"/content/findtaxesandrates/OtherTaxes/Timber/HarvesterAssistanceMap.aspx","node/9255"
"/content/contactus/con_taxadv.aspx","node/9256"
"/Content/WorkshopsAndEducation/Default.aspx","node/9257"
"/content/WorkshopsAndEducation/VideoWorkshopsAndTutorials/PlanAndPay/Default.aspx","node/9258"
"/content/workshopsandeducation/VideoWorkshopsAndTutorials/Default.aspx","node/9259"
"/Content/WorkshopsAndEducation/AttendAWorkshop/Default.aspx","node/9260"
"/content/WorkshopsAndEducation/Request/doingBus_TaxConsultSvc.aspx","node/9261"
"/content/getaformorpublication/publicationbysubject/taxtopics/ReportSaleofBusiness.aspx","node/9262"
"/Content/QuestionsAndAnswers/Default.aspx","node/9263"
"/content/QuestionsAndAnswers/default.aspx?cNode=4I6E4N&pNodes=3W5B4K:6L6I3Y:0W1L2S","node/9264"
"/content/QuestionsAndAnswers/default.aspx?cNode=5K7T7O&pNodes=5S1M0V","node/9265"
"/content/QuestionsAndAnswers/default.aspx?cNode=1I0X6K&pNodes=4F3W6R:5S1M0V","node/9266"
"/content/QuestionsAndAnswers/default.aspx?cNode=4S1J1S&pNodes=0S5I2O:5S1M0V","node/9267"
"/content/QuestionsAndAnswers/default.aspx?cNode=8W5B2Q&pNodes=5S1M0V","node/9268"
"/Content/QuestionsAndAnswers/default.aspx?cNode=2H8P0J&pNodes=3W5B4K:6L6I3Y:0W1L2S","node/9269"
"/content/QuestionsAndAnswers/default.aspx?cNode=0Y8L5E&pNodes=4F3W6R:5S1M0V","node/9270"
"/content/QuestionsAndAnswers/article.aspx?id=10230&cNode=1I0X6K","node/9271"
"/Content/Home/TLSR/default.aspx","node/9272"
"/Content/Home/externallinks/default.aspx","node/9273"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/VendingMachines.aspx","node/9274"
"/content/questionsandanswers/article.aspx?id=10049","node/9275"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ValetServices.aspx","node/9276"
"/Content/GetAFormOrPublication/TaxFacts/default.aspx","node/9277"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/VirtualCurrency.aspx","node/9278"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/TaxIncluded.aspx","node/9279"
"/content/getaformorpublication/publicationbysubject/taxtopics/tribes.aspx","node/9280"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/UseTaxOOSVehicles.aspx","node/9281"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/UseTax.aspx","node/9282"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/TerminationFees.aspx","node/9283"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/TangiblePersProp.aspx","node/9284"
"/content/QuestionsAndAnswers/","node/9285"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/SyrupTax.aspx","node/9286"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RSTonInvoice.aspx","node/9287"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/SeniorMeals.aspx","node/9288"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/SvcContractsWarranties.aspx","node/9289"
"/content/getaformorpublication/PublicationBySubject/TaxTopics/RewardsProgramAwards.aspx","node/9290"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/rewards.aspx","node/9291"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Timeshares.aspx","node/9292"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RestockingFee.aspx","node/9293"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RegularDeliveries.aspx","node/9294"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RelatedParties.aspx","node/9295"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Reimbursements.aspx","node/9296"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RealEstateSignSvc.aspx","node/9297"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RecreationalMatrix.aspx","node/9298"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RealEstate.aspx","node/9299"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PropertyTax/PropTaxLegislation.aspx","node/9300"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/SellYourBusiness.aspx","node/9301"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PropertyTax/DisasterRelief.aspx","node/9302"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/RacingEvents.aspx","node/9303"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PropertyTax/OnePercentQnA.aspx","node/9304"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PropertyTax/BankedCapacityQnA.aspx","node/9305"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PortableToliet.aspx","node/9306"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PrepaidWirelessSourcing.aspx","node/9307"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PortableSelfStorage.aspx","node/9308"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PayByPhone.aspx","node/9309"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PavingCuts.aspx","node/9310"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PatentIncome.aspx","node/9311"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ParkingFees.aspx","node/9312"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PaperBagFees.aspx","node/9313"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/PackageReceiving.aspx","node/9314"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/OutOfStateVehicles.aspx","node/9315"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/OpportunityDance.aspx","node/9316"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/NonprofitYouthOrg.aspx","node/9317"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/MedicalEquipment.aspx","node/9318"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/MarinaFuelSales.aspx","node/9319"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/MandatoryE-fileQnA.aspx","node/9320"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/LegalSettlements.aspx","node/9321"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Manufacturing.aspx","node/9322"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/LitterTax.aspx","node/9323"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Lobbyists.aspx","node/9324"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/LeasePropTax.aspx","node/9325"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/LeasedNonTransportAircraft.aspx","node/9326"
"/content/getaformorpublication/publicationbysubject/taxtopics/nexusstandards.aspx","node/9327"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/JobCorps.aspx","node/9328"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/JanitorialServices.aspx","node/9329"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ItemizeBOTax.aspx","node/9330"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ICTCalls.aspx","node/9331"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/HearingAidBatteries.aspx","node/9332"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Gratuities.aspx","node/9333"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/GrantIncome.aspx","node/9334"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ForeclosureCleanup.aspx","node/9335"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/HomeWarranties.aspx","node/9336"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/LocalTaxIncrease.aspx","node/9337"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/FoodStampsCoupons.aspx","node/9338"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/emergencia.aspx","node/9339"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/DealerCash.aspx","node/9340"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CustomsBroker.aspx","node/9341"
"/content/GetAFormOrPublication/PublicationBySubject/TaxTopics/ClickThruNexus.aspx","node/9342"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CoinsandCurrency.aspx","node/9343"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CityBandO.aspx","node/9344"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CentralMoneyMgmt.aspx","node/9345"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CharitableActivities.aspx","node/9346"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Caterers.aspx","node/9347"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/GiftCertLayaway.aspx","node/9348"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/CasualSales.aspx","node/9349"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/BusinessAssets.aspx","node/9350"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/Bartering.aspx","node/9351"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/AthleticFitnessFacilities.aspx","node/9352"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/FireDistricts.aspx","node/9353"
"/Content/GetAFormOrPublication/PublicationBySubject/TaxTopics/EstateSales.aspx","node/9354"
"/Content/GetAFormOrPublication/FormBySubject/forms_tribal.aspx","node/9355"
"/content/getaformorpublication/formbysubject/forms_UCP.aspx","node/9356"
"/content/GetAFormOrPublication/FormBySubject/forms_RentCarAdd.aspx","node/9357"
"/content/GetAFormOrPublication/FormBySubject/forms_reet.aspx","node/9358"
"/content/GetAFormOrPublication/FormBySubject/forms_puar.aspx","node/9359"
"/Content/GetAFormOrPublication/FormBySubject/forms_PUTAdd.aspx","node/9360"
"/content/getaformorpublication/formbysubject/forms_ratechrt.aspx","node/9361"
"/content/getaformorpublication/formbysubject/forms_misc.aspx","node/9362"
"/content/GetAFormOrPublication/FormBySubject/forms_oilsp.aspx","node/9363"
"/content/getaformorpublication/formbysubject/forms_natgas.aspx","node/9364"
"/Content/GetAFormOrPublication/FormBySubject/forms_LSUAlpha.aspx","node/9365"
"/content/getaformorpublication/formbysubject/forms_FishTaxAdd.aspx","node/9366"
"/content/getaformorpublication/formbysubject/forms_LodgingFlyer.aspx","node/9367"
"/content/getaformorpublication/formbysubject/forms_lsucardealers.aspx","node/9368"
"/Content/GetAFormOrPublication/FormBySubject/forms_LSUExcel.aspx","node/9369"
"/Content/GetAFormOrPublication/FormBySubject/forms_ExcelWksht.aspx","node/9370"
"/Content/GetAFormOrPublication/FormBySubject/forms_QuickBooks.aspx","node/9371"
"/content/getaformorpublication/formbysubject/forms_cred.aspx","node/9372"
"/content/getaformorpublication/formbysubject/forms_defer.aspx","node/9373"
"/content/getaformorpublication/FormBySubject/excise/forms_excise_BOAct.aspx","node/9374"
"/content/GetAFormOrPublication/FormBySubject/excise/forms_excise_Multi.aspx","node/9375"
"/Content/FindTaxesAndRates/ZIPFldDescripShort.aspx","node/9376"
"/Content/FindTaxesAndRates/ZIPFldDescripLong.aspx","node/9377"
"/content/FindTaxesAndRates/tiengviet/","node/9378"
"/content/getaformorpublication/formbysubject/forms_exempt.aspx","node/9379"
"/content/FindTaxesAndRates/tagalog/","node/9380"
"/Content/FindTaxesAndRates/TaxIncentives/Def_Deductions.aspx","node/9381"
"/Content/GetAFormOrPublication/FormBySubject/forms_apps.aspx","node/9382"
"/content/FindTaxesAndRates/stshpdownloads.aspx","node/9383"
"/Content/GetAFormOrPublication/FormBySubject/forms_BNGAdd.aspx","node/9384"
"/content/FindTaxesAndRates/SalesAndUseTaxRates/stdownloads.aspx","node/9385"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/LookupaTaxrate/MobileTaxRateLookup.aspx","node/9386"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/GISdisclaimer.aspx","node/9387"
"/content/getaformorpublication/formbyname/forms_alpha_h.aspx","node/9388"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_16_Q3.aspx","node/9389"
"/content/findtaxesandrates/salesandusetaxrates/lookupataxrate/default.aspx","node/9390"
"/content/FindTaxesAndRates/wiredownload.aspx","node/9391"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_16_Q4.aspx","node/9392"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_16_Q2.aspx","node/9393"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_15_Q4.aspx","node/9394"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_16_Q1.aspx","node/9395"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_15_Q1.aspx","node/9396"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_15_Q2.aspx","node/9397"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_15_Q3.aspx","node/9398"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_14_Q4.aspx","node/9399"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_14_Q3.aspx","node/9400"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_17_Q1.aspx","node/9401"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_14_Q1.aspx","node/9402"
"/content/findtaxesandrates/SalesAndUseTaxRates/Annexations_14_Q2.aspx","node/9403"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_13_Q2.aspx","node/9404"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_13_Q4.aspx","node/9405"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_13_Q1.aspx","node/9406"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_12_Q2.aspx","node/9407"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_12_Q4.aspx","node/9408"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_12_Q1.aspx","node/9409"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_11_Q3.aspx","node/9410"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_11_Q4.aspx","node/9411"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_11_Q2.aspx","node/9412"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_11_Q1.aspx","node/9413"
"/Content/FindTaxesAndRates/ru/","node/9414"
"/Content/FindTaxesAndRates/RetailSalesTax/RetailServices.aspx","node/9415"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_13_Q3.aspx","node/9416"
"/Content/FindTaxesAndRates/RetailSalesTax/ResellerPermit/Sellers.aspx","node/9417"
"/Content/FindTaxesAndRates/RetailSalesTax/ResellerPermit/TaxableAmount.aspx","node/9418"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/SampleTabDelimitedFile.txt","node/9419"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/SampleCommaDelimitedFile.txt","node/9420"
"/Content/FindTaxesAndRates/RetailSalesTax/ResellerPermit/Farmers.aspx","node/9421"
"/Content/FindTaxesAndRates/RetailSalesTax/ResellerPermit/ApprvdExemptCertifs.aspx","node/9422"
"/Content/FindTaxesAndRates/RetailSalesTax/ResellerPermit/Definitions.aspx","node/9423"
"/Content/FindTaxesAndRates/SalesAndUseTaxRates/Annexations_12_Q3.aspx","node/9424"
"/content/findtaxesandrates/retailsalestax/nonresidents/default.aspx","node/9425"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/Tools.aspx","node/9426"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/SalesTaxLibrary.aspx","node/9427"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/Quickbooks.aspx","node/9428"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/MitigationMeetings.aspx","node/9429"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/LatLongInterface.aspx","node/9430"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/DirectMailers.aspx","node/9431"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/Conversion.aspx","node/9432"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/CertifiedServiceProvider.aspx","node/9433"
"/content/FindTaxesAndRates/publicutilitytax/conversion.aspx","node/9434"
"/Content/FindTaxesAndRates/RetailSalesTax/Consumers.aspx","node/9435"
"/content/FindTaxesAndRates/PropertyTax/prop_RnLs.aspx","node/9436"
"/content/findtaxesandrates/propertytax/prop_pubut.aspx","node/9437"
"/content/FindTaxesAndRates/PropertyTax/prop_pubcatag.aspx","node/9438"
"/content/findtaxesandrates/propertytax/prop_psnlpropvalsched.aspx","node/9439"
"/Content/FindTaxesAndRates/PropertyTax/prop_PropertyValue.aspx","node/9440"
"/content/findtaxesandrates/PropertyTax/prop_propTxRev.aspx","node/9441"
"/Content/FindTaxesAndRates/PropertyTax/prop_PayOrAppeal.aspx","node/9442"
"/Content/FindTaxesAndRates/PropertyTax/prop_BusPropertyValue.aspx","node/9443"
"/Content/FindTaxesAndRates/PropertyTax/prop_LawsAndRules.aspx","node/9444"
"/Content/FindTaxesAndRates/RetailSalesTax/DestinationBased/ClientInterface.aspx","node/9445"
"/content/findtaxesandrates/PropertyTax/prop_IndValTab.aspx","node/9446"
"/content/findtaxesandrates/propertytax/lookupataxrate/","node/9447"
"/Content/FindTaxesAndRates/PropertyTax/prop_AccreditationQandA.aspx","node/9448"
"/Content/FindTaxesAndRates/PropertyTax/ptDownloads.aspx","node/9449"
"/Content/FindTaxesAndRates/PropertyTax/LiveBookmarks.aspx","node/9450"
"/Content/FindTaxesAndRates/PropertyTax/Links.aspx","node/9451"
"/Content/FindTaxesAndRates/PropertyTax/IncentivePrograms.aspx","node/9452"
"/Content/FindTaxesAndRates/PropertyTax/AppraiserSearch.aspx","node/9453"
"/Content/FindTaxesAndRates/OtherTaxes/Timber/SmallHarvesters.aspx","node/9454"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_stump90.aspx","node/9455"
"/content/findtaxesandrates/othertaxes/timber/lookupataxrate/","node/9456"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_stump80.aspx","node/9457"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_stump70.aspx","node/9458"
"/Content/FindTaxesAndRates/OtherTaxes/Timber/forst_stump10.aspx","node/9459"
"/Content/FindTaxesAndRates/OtherTaxes/Timber/forst_stump00.aspx","node/9460"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_stump.aspx","node/9461"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_RnLs.aspx","node/9462"
"/content/FindTaxesAndRates/PropertyTax/Default.aspx","node/9463"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_lvs.aspx","node/9464"
"/content/findtaxesandrates/OtherTaxes/Timber/forst_pubcatag.aspx","node/9465"
"/Content/FindTaxesAndRates/OtherTaxes/tax_payingestatetax.aspx","node/9466"
"/Content/FindTaxesAndRates/LocCodeRateTableFields.aspx","node/9467"
"/Content/FindTaxesAndRates/PropertyTax/ApportionmentReporting.aspx","node/9468"
"/content/FindTaxesAndRates/korean/","node/9469"
"/content/findtaxesandrates/IncomeTax/Default.aspx","node/9470"
"/content/FindTaxesAndRates/gisDisclaimer.aspx","node/9471"
"/Content/FindTaxesAndRates/espanol/","node/9472"
"/content/FindTaxesAndRates/Downloads.aspx","node/9473"
"/Content/FindTaxesAndRates/gisDownloadInstr.aspx","node/9474"
"/Content/FindTaxesAndRates/DataFieldDescriptions.aspx","node/9475"
"/content/FindTaxesAndRates/ch/","node/9476"
"/Content/FindTaxesAndRates/BAndOTax/EcNexRules.aspx","node/9477"
"/Content/FindTaxesAndRates/BAndOTax/BandOrates.aspx","node/9478"
"/Content/FindTaxesAndRates/BAndOTax/EconomicNexusQnA.aspx","node/9479"
"/Content/FindTaxesAndRates/BAndOTax/ApportionableIncome.aspx","node/9480"
"/Content/FindTaxesAndRates/BAndOTax/ApportionableActivities.aspx","node/9481"
"/Content/FindALawOrRule/RuleMaking/TaxAdvisoryProcess.aspx","node/9482"
"/content/findalaworrule/RuleMaking/Participate/laws_subscribe.aspx","node/9483"
"/Content/FindALawOrRule/RuleMaking/DraftETAs/default.aspx","node/9484"
"/Content/FindALawOrRule/RuleMaking/TaxAdvisories.aspx","node/9485"
"/Content/FindALawOrRule/RuleMaking/process.aspx","node/9486"
"/content/findalaworrule/RuleMaking/Participate/default.aspx","node/9487"
"/Content/FindALawOrRule/RuleMaking/FAQ.aspx","node/9488"
"/content/findalaworrule/RuleMaking/default.aspx","node/9489"
"/content/FileAndPayTaxes/ReportNoBusinessActivity/Default.aspx","node/9490"
"/content/FileAndPayTaxes/LateFiling/doingBus_RequestPenWaiver.aspx","node/9491"
"/content/findalaworrule/RuleMaking/agenda.aspx","node/9492"
"/Content/FileAndPayTaxes/LateFiling/doingBus_Delinquent.aspx","node/9493"
"/Content/FindALawOrRule/ETA/crossrefeta3000.aspx","node/9494"
"/Content/FindALawOrRule/WTD/PastWTD.aspx","node/9495"
"/content/FileAndPayTaxes/LateFiling/Default.aspx","node/9496"
"/content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_NonReporting.aspx","node/9497"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_17.aspx","node/9498"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_16.aspx","node/9499"
"/content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_fldead.aspx","node/9500"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_15.aspx","node/9501"
"/content/fileandpaytaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_14.aspx","node/9502"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_13.aspx","node/9503"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts.aspx","node/9504"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_12.aspx","node/9505"
"/content/fileandpaytaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_11.aspx","node/9506"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_ExcDueDts_09.aspx","node/9507"
"/content/FileAndPayTaxes/LateFiling/doingBus_RequestExtension.aspx","node/9508"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_17.aspx","node/9509"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_16.aspx","node/9510"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_15.aspx","node/9511"
"/content/fileandpaytaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_14.aspx","node/9512"
"/content/fileandpaytaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_11.aspx","node/9513"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_13.aspx","node/9514"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_09.aspx","node/9515"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_08.aspx","node/9516"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts.aspx","node/9517"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_StateSalesTax.aspx","node/9518"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_ReturnHints.aspx","node/9519"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_Totals.aspx","node/9520"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_OtherUseTax.aspx","node/9521"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_DeductionDetail.aspx","node/9522"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_BnO.aspx","node/9523"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/retailingact_Credits.aspx","node/9524"
"/Content/FileAndPayTaxes/FilingFrequenciesAndDueDates/doingBus_EFTDueDts_12.aspx","node/9525"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/PACLocations.aspx","node/9526"
"/Content/FileAndPayTaxes/FileOrAmendMyReturn/retailing/default.aspx","node/9527"
